2026-07-03 02:09:07,656 P1376498 INFO ---- Model: ----MSTGAD-b9fc6026----random_seed : 1----req_loss_approach : Normal-Recreation----rec_lambda : 1.0----auxi_lambda : 0.1----Freq Domain : encoder_decoder----Multi Fits : false----train : True----evaluate : False
2026-07-03 02:09:07,656 P1376498 INFO Load from /home/db2003/Desktop/Amr/Tests/Eadro/codes/chunks/SN
2026-07-03 02:09:09,655 P1376498 INFO Fewshot: training with 1.0 of the 70% of the data
2026-07-03 02:09:22,243 P1376498 INFO Trainable Parameters Breakdown:
2026-07-03 02:09:22,244 P1376498 INFO --------------------------------------------------------------------------------
2026-07-03 02:09:22,244 P1376498 INFO Reconstruction-Specific Parameters:
2026-07-03 02:09:22,244 P1376498 INFO encoder.spatial_attention.0.node2node.att | shape: (1, 4, 10)                | params: 40
2026-07-03 02:33:23,636 P1376498 INFO Epoch 197/300, all_loss:0.17799 cls_loss:0.15621 rec_loss:2.33429 [5.41s]; best loss:0.17799, patience : 0
2026-07-03 02:33:24,633 P1376498 INFO pr:0.9947  rc:0.9880  auc:0.9990 ap:0.9987 f1: 0.9913 pred_right: 43584 pred_wrong:3216 actu_right: 43562 actu_wrong: 3238
2026-07-03 02:33:25,055 P1376498 INFO pr:0.9877  rc:0.9713  auc:0.9967 ap:0.9970 f1: 0.9795 pred_right: 17896 pred_wrong:1304 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:33:25,056 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:33:25,056 P1376498 INFO 198/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:33:29,591 P1376498 INFO Epoch 198/300, all_loss:0.25960 cls_loss:0.23869 rec_loss:2.33020 [4.53s]; best loss:0.17799, patience : 1
2026-07-03 02:33:30,709 P1376498 INFO pr:0.9813  rc:0.9422  auc:0.9990 ap:0.9942 f1: 0.9614 pred_right: 43691 pred_wrong:3109 actu_right: 43562 actu_wrong: 3238
2026-07-03 02:33:31,190 P1376498 INFO pr:0.9770  rc:0.9284  auc:0.9983 ap:0.9955 f1: 0.9520 pred_right: 17940 pred_wrong:1260 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:33:31,191 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:33:31,191 P1376498 INFO 199/300 starting... lr: 0.0009000000000000001 para:0.01
2026-07-03 02:33:39,640 P1376498 INFO Epoch 199/300, all_loss:0.25260 cls_loss:0.23144 rec_loss:2.34698 [8.45s]; best loss:0.17799, patience : 1
2026-07-03 02:33:42,477 P1376498 INFO pr:0.9941  rc:0.9877  auc:0.9987 ap:0.9984 f1: 0.9909 pred_right: 43581 pred_wrong:3219 actu_right: 43560 actu_wrong: 3240
2026-07-03 02:33:43,373 P1376498 INFO pr:0.9848  rc:0.9744  auc:0.9973 ap:0.9964 f1: 0.9795 pred_right: 17888 pred_wrong:1312 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:33:43,374 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:33:43,374 P1376498 INFO 200/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:33:48,990 P1376498 INFO Epoch 200/300, all_loss:0.23091 cls_loss:0.21031 rec_loss:2.27023 [5.61s]; best loss:0.17799, patience : 1
2026-07-03 02:33:50,303 P1376498 INFO pr:0.9929  rc:0.9917  auc:0.9991 ap:0.9986 f1: 0.9923 pred_right: 43564 pred_wrong:3236 actu_right: 43560 actu_wrong: 3240
2026-07-03 02:33:50,852 P1376498 INFO pr:0.9864  rc:0.9827  auc:0.9967 ap:0.9967 f1: 0.9845 pred_right: 17879 pred_wrong:1321 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:33:50,852 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:33:50,852 P1376498 INFO 201/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:33:55,852 P1376498 INFO Epoch 201/300, all_loss:0.22438 cls_loss:0.20312 rec_loss:2.32878 [5.00s]; best loss:0.17799, patience : 1
2026-07-03 02:33:57,141 P1376498 INFO pr:0.9801  rc:0.9898  auc:0.9992 ap:0.9981 f1: 0.9850 pred_right: 43527 pred_wrong:3273 actu_right: 43559 actu_wrong: 3241
2026-07-03 02:33:57,704 P1376498 INFO pr:0.9738  rc:0.9811  auc:0.9972 ap:0.9958 f1: 0.9775 pred_right: 17864 pred_wrong:1336 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:33:57,704 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:33:57,704 P1376498 INFO 202/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:34:02,730 P1376498 INFO Epoch 202/300, all_loss:0.23769 cls_loss:0.21714 rec_loss:2.27159 [5.02s]; best loss:0.17799, patience : 2
2026-07-03 02:34:04,019 P1376498 INFO pr:0.9916  rc:0.9873  auc:0.9990 ap:0.9978 f1: 0.9895 pred_right: 43573 pred_wrong:3227 actu_right: 43559 actu_wrong: 3241
2026-07-03 02:34:04,569 P1376498 INFO pr:0.9877  rc:0.9729  auc:0.9967 ap:0.9964 f1: 0.9802 pred_right: 17894 pred_wrong:1306 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:34:04,570 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:34:04,570 P1376498 INFO 203/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:34:09,717 P1376498 INFO Epoch 203/300, all_loss:0.24627 cls_loss:0.22604 rec_loss:2.24854 [5.15s]; best loss:0.17799, patience : 3
2026-07-03 02:34:11,106 P1376498 INFO pr:0.9859  rc:0.9911  auc:0.9993 ap:0.9972 f1: 0.9885 pred_right: 43541 pred_wrong:3259 actu_right: 43558 actu_wrong: 3242
2026-07-03 02:34:11,643 P1376498 INFO pr:0.9818  rc:0.9789  auc:0.9976 ap:0.9974 f1: 0.9804 pred_right: 17878 pred_wrong:1322 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:34:11,644 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:34:11,644 P1376498 INFO 204/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:34:16,806 P1376498 INFO Epoch 204/300, all_loss:0.26484 cls_loss:0.24450 rec_loss:2.27774 [5.16s]; best loss:0.17799, patience : 4
2026-07-03 02:34:18,161 P1376498 INFO pr:0.9883  rc:0.9870  auc:0.9993 ap:0.9978 f1: 0.9877 pred_right: 43563 pred_wrong:3237 actu_right: 43559 actu_wrong: 3241
2026-07-03 02:34:18,745 P1376498 INFO pr:0.9802  rc:0.9729  auc:0.9977 ap:0.9973 f1: 0.9765 pred_right: 17884 pred_wrong:1316 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:34:18,745 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:34:18,746 P1376498 INFO 205/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:34:23,855 P1376498 INFO Epoch 205/300, all_loss:0.24366 cls_loss:0.22317 rec_loss:2.27254 [5.11s]; best loss:0.17799, patience : 4
2026-07-03 02:34:25,093 P1376498 INFO pr:0.9910  rc:0.9898  auc:0.9993 ap:0.9979 f1: 0.9904 pred_right: 43565 pred_wrong:3235 actu_right: 43561 actu_wrong: 3239
2026-07-03 02:34:25,625 P1376498 INFO pr:0.9886  rc:0.9774  auc:0.9975 ap:0.9974 f1: 0.9829 pred_right: 17889 pred_wrong:1311 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:34:25,625 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:34:25,626 P1376498 INFO 206/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:34:30,960 P1376498 INFO Epoch 206/300, all_loss:0.21628 cls_loss:0.19552 rec_loss:2.27131 [5.33s]; best loss:0.17799, patience : 4
2026-07-03 02:34:32,301 P1376498 INFO pr:0.9853  rc:0.9901  auc:0.9992 ap:0.9966 f1: 0.9877 pred_right: 43544 pred_wrong:3256 actu_right: 43560 actu_wrong: 3240
2026-07-03 02:34:32,850 P1376498 INFO pr:0.9841  rc:0.9774  auc:0.9983 ap:0.9964 f1: 0.9807 pred_right: 17883 pred_wrong:1317 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:34:32,850 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:34:32,850 P1376498 INFO 207/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:34:38,137 P1376498 INFO Epoch 207/300, all_loss:0.17083 cls_loss:0.14945 rec_loss:2.28771 [5.26s]; best loss:0.17083, patience : 0
2026-07-03 02:34:40,472 P1376498 INFO pr:0.9880  rc:0.9926  auc:0.9991 ap:0.9969 f1: 0.9903 pred_right: 43547 pred_wrong:3253 actu_right: 43562 actu_wrong: 3238
2026-07-03 02:34:40,894 P1376498 INFO pr:0.9834  rc:0.9819  auc:0.9980 ap:0.9968 f1: 0.9826 pred_right: 17876 pred_wrong:1324 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:34:40,894 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:34:40,894 P1376498 INFO 208/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:34:44,907 P1376498 INFO Epoch 208/300, all_loss:0.19993 cls_loss:0.17850 rec_loss:2.32130 [4.01s]; best loss:0.17083, patience : 1
2026-07-03 02:34:46,041 P1376498 INFO pr:0.9856  rc:0.9941  auc:0.9994 ap:0.9983 f1: 0.9899 pred_right: 43530 pred_wrong:3270 actu_right: 43558 actu_wrong: 3242
2026-07-03 02:34:46,515 P1376498 INFO pr:0.9740  rc:0.9879  auc:0.9978 ap:0.9971 f1: 0.9809 pred_right: 17855 pred_wrong:1345 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:34:46,515 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:34:46,515 P1376498 INFO 209/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:34:51,238 P1376498 INFO Epoch 209/300, all_loss:0.13002 cls_loss:0.10780 rec_loss:2.33007 [4.70s]; best loss:0.13002, patience : 0
2026-07-03 02:34:52,757 P1376498 INFO pr:0.9920  rc:0.9929  auc:0.9991 ap:0.9988 f1: 0.9924 pred_right: 43556 pred_wrong:3244 actu_right: 43559 actu_wrong: 3241
2026-07-03 02:34:53,684 P1376498 INFO pr:0.9856  rc:0.9819  auc:0.9971 ap:0.9965 f1: 0.9838 pred_right: 17879 pred_wrong:1321 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:34:53,685 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:34:53,685 P1376498 INFO 210/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:35:03,699 P1376498 INFO Epoch 210/300, all_loss:0.22967 cls_loss:0.20843 rec_loss:2.33241 [10.01s]; best loss:0.13002, patience : 1
2026-07-03 02:35:05,153 P1376498 INFO pr:0.9835  rc:0.9948  auc:0.9992 ap:0.9971 f1: 0.9891 pred_right: 43519 pred_wrong:3281 actu_right: 43556 actu_wrong: 3244
2026-07-03 02:35:05,755 P1376498 INFO pr:0.9768  rc:0.9864  auc:0.9975 ap:0.9953 f1: 0.9816 pred_right: 17861 pred_wrong:1339 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:35:05,756 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:35:05,756 P1376498 INFO 211/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:35:11,112 P1376498 INFO Epoch 211/300, all_loss:0.33929 cls_loss:0.31955 rec_loss:2.29310 [5.35s]; best loss:0.13002, patience : 2
2026-07-03 02:35:12,416 P1376498 INFO pr:0.9886  rc:0.9941  auc:0.9991 ap:0.9985 f1: 0.9914 pred_right: 43543 pred_wrong:3257 actu_right: 43561 actu_wrong: 3239
2026-07-03 02:35:12,988 P1376498 INFO pr:0.9784  rc:0.9887  auc:0.9979 ap:0.9956 f1: 0.9835 pred_right: 17860 pred_wrong:1340 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:35:12,988 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:35:12,996 P1376498 INFO 212/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:35:18,291 P1376498 INFO Epoch 212/300, all_loss:0.33610 cls_loss:0.31536 rec_loss:2.38954 [5.29s]; best loss:0.13002, patience : 2
2026-07-03 02:35:19,563 P1376498 INFO pr:0.9901  rc:0.9911  auc:0.9993 ap:0.9985 f1: 0.9906 pred_right: 43553 pred_wrong:3247 actu_right: 43556 actu_wrong: 3244
2026-07-03 02:35:20,107 P1376498 INFO pr:0.9811  rc:0.9804  auc:0.9980 ap:0.9971 f1: 0.9808 pred_right: 17875 pred_wrong:1325 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:35:20,107 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:35:20,107 P1376498 INFO 213/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:35:25,396 P1376498 INFO Epoch 213/300, all_loss:0.19321 cls_loss:0.17140 rec_loss:2.35206 [5.29s]; best loss:0.13002, patience : 2
2026-07-03 02:35:26,745 P1376498 INFO pr:0.9877  rc:0.9948  auc:0.9995 ap:0.9968 f1: 0.9912 pred_right: 43537 pred_wrong:3263 actu_right: 43560 actu_wrong: 3240
2026-07-03 02:35:27,278 P1376498 INFO pr:0.9834  rc:0.9857  auc:0.9994 ap:0.9978 f1: 0.9846 pred_right: 17871 pred_wrong:1329 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:35:27,278 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:35:27,278 P1376498 INFO 214/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:35:32,661 P1376498 INFO Epoch 214/300, all_loss:0.14348 cls_loss:0.12141 rec_loss:2.32869 [5.38s]; best loss:0.13002, patience : 2
2026-07-03 02:35:34,009 P1376498 INFO pr:0.9895  rc:0.9880  auc:0.9993 ap:0.9981 f1: 0.9887 pred_right: 43565 pred_wrong:3235 actu_right: 43560 actu_wrong: 3240
2026-07-03 02:35:34,551 P1376498 INFO pr:0.9901  rc:0.9781  auc:0.9980 ap:0.9971 f1: 0.9841 pred_right: 17890 pred_wrong:1310 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:35:34,552 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:35:34,559 P1376498 INFO 215/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:35:39,879 P1376498 INFO Epoch 215/300, all_loss:0.21690 cls_loss:0.19579 rec_loss:2.30700 [5.32s]; best loss:0.13002, patience : 3
2026-07-03 02:35:41,223 P1376498 INFO pr:0.9802  rc:0.9920  auc:0.9992 ap:0.9987 f1: 0.9860 pred_right: 43521 pred_wrong:3279 actu_right: 43560 actu_wrong: 3240
2026-07-03 02:35:41,765 P1376498 INFO pr:0.9731  rc:0.9827  auc:0.9977 ap:0.9962 f1: 0.9779 pred_right: 17861 pred_wrong:1339 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:35:41,765 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:35:41,766 P1376498 INFO 216/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:35:46,957 P1376498 INFO Epoch 216/300, all_loss:0.18780 cls_loss:0.16622 rec_loss:2.32448 [5.19s]; best loss:0.13002, patience : 3
2026-07-03 02:35:48,275 P1376498 INFO pr:0.9859  rc:0.9904  auc:0.9990 ap:0.9971 f1: 0.9882 pred_right: 43543 pred_wrong:3257 actu_right: 43558 actu_wrong: 3242
2026-07-03 02:35:48,828 P1376498 INFO pr:0.9826  rc:0.9781  auc:0.9969 ap:0.9962 f1: 0.9803 pred_right: 17880 pred_wrong:1320 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:35:48,828 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:35:48,828 P1376498 INFO 217/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:35:53,958 P1376498 INFO Epoch 217/300, all_loss:0.18805 cls_loss:0.16663 rec_loss:2.30920 [5.13s]; best loss:0.13002, patience : 4
2026-07-03 02:35:55,222 P1376498 INFO pr:0.9877  rc:0.9941  auc:0.9994 ap:0.9978 f1: 0.9909 pred_right: 43537 pred_wrong:3263 actu_right: 43558 actu_wrong: 3242
2026-07-03 02:35:55,736 P1376498 INFO pr:0.9842  rc:0.9864  auc:0.9971 ap:0.9955 f1: 0.9853 pred_right: 17871 pred_wrong:1329 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:35:55,736 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:35:55,736 P1376498 INFO 218/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:36:01,173 P1376498 INFO Epoch 218/300, all_loss:0.21305 cls_loss:0.19177 rec_loss:2.31973 [5.44s]; best loss:0.13002, patience : 5
2026-07-03 02:36:02,167 P1376498 INFO pr:0.9907  rc:0.9855  auc:0.9992 ap:0.9981 f1: 0.9881 pred_right: 43577 pred_wrong:3223 actu_right: 43560 actu_wrong: 3240
2026-07-03 02:36:02,587 P1376498 INFO pr:0.9824  rc:0.9691  auc:0.9972 ap:0.9958 f1: 0.9757 pred_right: 17892 pred_wrong:1308 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:36:02,587 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:36:02,587 P1376498 INFO 219/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:36:06,987 P1376498 INFO Epoch 219/300, all_loss:0.23320 cls_loss:0.21223 rec_loss:2.30949 [4.40s]; best loss:0.13002, patience : 6
2026-07-03 02:36:08,241 P1376498 INFO pr:0.9871  rc:0.9935  auc:0.9991 ap:0.9966 f1: 0.9903 pred_right: 43542 pred_wrong:3258 actu_right: 43563 actu_wrong: 3237
2026-07-03 02:36:08,729 P1376498 INFO pr:0.9805  rc:0.9842  auc:0.9972 ap:0.9961 f1: 0.9823 pred_right: 17869 pred_wrong:1331 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:36:08,729 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:36:08,729 P1376498 INFO 220/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:36:16,107 P1376498 INFO Epoch 220/300, all_loss:0.16204 cls_loss:0.14017 rec_loss:2.32747 [7.38s]; best loss:0.13002, patience : 6
2026-07-03 02:36:18,634 P1376498 INFO pr:0.9901  rc:0.9883  auc:0.9991 ap:0.9970 f1: 0.9892 pred_right: 43569 pred_wrong:3231 actu_right: 43563 actu_wrong: 3237
2026-07-03 02:36:19,766 P1376498 INFO pr:0.9854  rc:0.9676  auc:0.9970 ap:0.9954 f1: 0.9764 pred_right: 17898 pred_wrong:1302 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:36:19,767 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:36:19,767 P1376498 INFO 221/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:36:26,191 P1376498 INFO Epoch 221/300, all_loss:0.21475 cls_loss:0.19436 rec_loss:2.23270 [6.42s]; best loss:0.13002, patience : 7
2026-07-03 02:36:27,544 P1376498 INFO pr:0.9868  rc:0.9944  auc:0.9992 ap:0.9968 f1: 0.9906 pred_right: 43537 pred_wrong:3263 actu_right: 43562 actu_wrong: 3238
2026-07-03 02:36:28,087 P1376498 INFO pr:0.9806  rc:0.9887  auc:0.9971 ap:0.9970 f1: 0.9846 pred_right: 17863 pred_wrong:1337 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:36:28,088 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:36:28,088 P1376498 INFO 222/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:36:33,254 P1376498 INFO Epoch 222/300, all_loss:0.17214 cls_loss:0.15119 rec_loss:2.24569 [5.17s]; best loss:0.13002, patience : 7
2026-07-03 02:36:34,547 P1376498 INFO pr:0.9932  rc:0.9880  auc:0.9991 ap:0.9984 f1: 0.9906 pred_right: 43577 pred_wrong:3223 actu_right: 43560 actu_wrong: 3240
2026-07-03 02:36:35,097 P1376498 INFO pr:0.9893  rc:0.9744  auc:0.9967 ap:0.9970 f1: 0.9818 pred_right: 17894 pred_wrong:1306 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:36:35,097 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:36:35,097 P1376498 INFO 223/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:36:40,067 P1376498 INFO Epoch 223/300, all_loss:0.17097 cls_loss:0.14949 rec_loss:2.29764 [4.97s]; best loss:0.13002, patience : 7
2026-07-03 02:36:41,381 P1376498 INFO pr:0.9901  rc:0.9923  auc:0.9992 ap:0.9986 f1: 0.9912 pred_right: 43552 pred_wrong:3248 actu_right: 43559 actu_wrong: 3241
2026-07-03 02:36:41,932 P1376498 INFO pr:0.9864  rc:0.9827  auc:0.9971 ap:0.9972 f1: 0.9845 pred_right: 17879 pred_wrong:1321 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:36:41,933 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:36:41,933 P1376498 INFO 224/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:36:46,997 P1376498 INFO Epoch 224/300, all_loss:0.18568 cls_loss:0.16453 rec_loss:2.27899 [5.06s]; best loss:0.13002, patience : 8
2026-07-03 02:36:48,260 P1376498 INFO pr:0.9901  rc:0.9914  auc:0.9988 ap:0.9986 f1: 0.9907 pred_right: 43556 pred_wrong:3244 actu_right: 43560 actu_wrong: 3240
2026-07-03 02:36:48,808 P1376498 INFO pr:0.9803  rc:0.9781  auc:0.9967 ap:0.9968 f1: 0.9792 pred_right: 17877 pred_wrong:1323 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:36:48,809 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:36:48,809 P1376498 INFO 225/300 starting... lr: 0.0008100000000000001 para:0.01
2026-07-03 02:36:53,832 P1376498 INFO Epoch 225/300, all_loss:0.40813 cls_loss:0.38923 rec_loss:2.27952 [5.02s]; best loss:0.13002, patience : 9
2026-07-03 02:36:55,129 P1376498 INFO pr:0.9862  rc:0.9907  auc:0.9993 ap:0.9983 f1: 0.9885 pred_right: 43544 pred_wrong:3256 actu_right: 43559 actu_wrong: 3241
2026-07-03 02:36:55,671 P1376498 INFO pr:0.9765  rc:0.9721  auc:0.9988 ap:0.9967 f1: 0.9743 pred_right: 17880 pred_wrong:1320 actu_right: 17874 actu_wrong: 1326
2026-07-03 02:36:55,672 P1376498 INFO ----------------------------------------------------------------------------------------------------
2026-07-03 02:36:55,672 P1376498 INFO 226/300 starting... lr: 0.0008100000000000001 para:0.01
